Date,Open,High,Low,Close,Volume
2010-02-16,81.45182366301329,82.19256526667307,80.67366850312024,82.11026000976562,159317500
2010-02-17,82.50679149647756,82.61154827783135,82.11023304805046,82.49931335449219,168845100
2010-02-18,82.36463604649475,83.15775297665016,82.33470635178061,82.98566436767578,193708600
2010-02-19,82.768693563781,83.4795053911475,82.57415336666233,83.15776824951172,222684900
2010-02-22,83.46449863013227,83.48694446612537,82.92577573228361,83.17269134521484,132346900
2010-02-23,82.94825171131673,83.20264555635559,81.9456269074147,82.16261291503906,207497000
2010-02-24,82.40951873518483,83.05299283000763,82.20001660356903,82.9183120727539,176350700
2010-02-25,81.73612138688128,82.8659430668057,81.51165724611508,82.80608367919922,259634700
2010-02-26,82.88092057887437,83.14280402156395,82.3870948099157,82.85847473144531,173589300
2010-03-01,83.20267095717574,83.80125362360444,83.18022510617345,83.71894836425781,147709700
2010-03-02,84.0781075287932,84.35494733023181,83.80126201884664,83.9509048461914,160992400
2010-03-03,84.16784707071392,84.52699766105123,83.8161803303954,84.02568817138672,150785000
2010-03-04,84.13793332664773,84.39981675039803,83.82368006835462,84.28009796142578,135770400
2010-03-05,84.8263049967163,85.55207874839493,84.62428096733188,85.4847412109375,176118800
2010-03-08,85.49220905328887,85.6867434862974,85.35004444504766,85.49968719482422,114631200
2010-03-09,85.24530249494231,86.03841942888582,85.20041080690946,85.64186096191406,154556700
2010-03-10,85.6793078437486,86.25543899551867,85.60448643174712,86.02349090576172,186088800
2010-03-11,85.82145270462217,86.40507332270309,85.55957495141676,86.38262176513672,160791100
2010-03-12,86.75671973459035,86.771687437092,86.15065907890971,86.39009094238281,162074800
2010-03-15,86.24044800219787,86.47239601397314,85.74661657370171,86.41253662109375,146816800
2010-03-16,86.65195905344602,87.18319826329561,86.41252721649262,87.10089874267578,168673000
2010-03-17,87.36278601338529,87.90150913279969,87.10838644765919,87.61717987060547,177468100
2010-03-18,87.62466405507551,87.74437713289736,87.22062171397818,87.5722885131836,196509100
2010-03-19,87.12902069091797,88.12074509819351,86.79092930742907,87.12902069091797,226641100
2010-03-22,86.63316939282679,87.75262044666913,86.58057815574804,87.59484100341797,184477800
2010-03-23,87.72257174067794,88.28605176467404,87.43707152669683,88.21092224121094,182941600
2010-03-24,87.88031968987355,88.22591998207352,86.83600414352632,87.78264617919922,196072600
2010-03-25,88.37618502610071,88.78189123998504,87.53472538131597,87.63990783691406,223396300
2010-03-26,87.80519035799986,88.21840548268291,87.24171049814827,87.58731079101562,205808500
2010-03-29,88.0305905253878,88.30106135251073,87.66996657723341,88.1432876586914,134513500
2010-03-30,88.24846095524788,88.52644642425504,87.83524581873927,88.20338439941406,145772500
2010-03-31,87.86530255628092,88.29354707915067,87.60986106952306,87.90287017822266,161078700
2010-04-01,88.50393676757812,88.8420225096925,87.97801860738117,88.50393676757812,161215200
2010-04-05,88.84199838032762,89.28526648768727,88.59406584637358,89.22516632080078,105847600
2010-04-06,88.96972708542522,89.59331294534043,88.8720592899744,89.43553924560547,110384200
2010-04-07,89.25522118926105,89.67595102658231,88.51142357140708,88.92464447021484,184576300
2010-04-08,88.6165873690277,89.38292310506829,88.35363127607766,89.23265838623047,158704000
2010-04-09,89.42049020979128,89.85624932185901,89.2552076074331,89.81868743896484,133006500
2010-04-12,89.93140334510902,90.19436525714752,89.82622087309954,89.96145629882812,110279000
2010-04-13,89.87130191674397,90.1868493283732,89.40548973861412,90.0290756225586,125043600
2010-04-14,90.3596283339574,91.05083465576172,90.21688399972656,91.05083465576172,161609000
2010-04-15,90.90059751479644,91.33635678360731,90.87054455846308,91.12599182128906,144615300
2010-04-16,90.80290890697776,91.12597094854377,89.21765164859735,89.67594909667969,366786700
2010-04-19,89.4129886922404,90.10418930059454,89.00728249202896,90.01403045654297,217947800
2010-04-20,90.57750665714954,90.89305973251088,90.05910908793912,90.81792449951172,157708000
2010-04-21,90.870515128214,91.08088575441484,90.14926160585158,90.65264129638672,192910100
2010-04-22,90.01403077621713,91.03580808437532,89.49563318411737,90.92311096191406,115360300
2010-04-23,90.8630143208722,91.5542149584822,90.63010539688428,91.5166473388672,177335500
2010-04-26,91.54669664915802,91.74955261579316,91.08089028372603,91.1710433959961,143457300
2010-04-27,90.6451426041182,91.16354026130752,88.84200561437906,89.01480865478516,355853300
2010-04-28,89.44305218456077,89.91637327459968,88.85702822716074,89.69097900390625,300674100
2010-04-29,90.23191526962252,90.99073648807678,90.20937699030448,90.80290985107422,193775000
2010-04-30,90.8179611468794,90.91563469638668,89.24021806146713,89.26275634765625,270000900
2010-05-03,89.69098566192929,90.66768659808496,89.5557502358772,90.41975402832033,182747900
2010-05-04,89.41299181224103,89.428015420767,87.84275818262975,88.29354095458984,360353400
2010-05-05,87.57229022148677,88.50391447678939,87.12902210537858,87.76763153076172,328973200
2010-05-06,87.3469465411924,87.90291207241211,78.88722878293395,84.85260772705078,647356600
2010-05-07,84.6271711762749,85.47614553273705,82.20045417685874,83.59037017822266,637558800
2010-05-10,87.00880479936156,87.63990524630893,86.33263352822232,87.27176666259766,396159600
2010-05-11,86.45285483593779,88.17334772938788,86.33264875418489,87.02384948730469,317849800
2010-05-12,87.36943137129899,88.36867036680336,87.21916663587714,88.2409439086914,235607100
2010-05-13,88.00053966033123,88.413760581568,87.0689210848327,87.14405059814453,234452500
2010-05-14,86.49039356018957,86.64816721402889,84.79995418503759,85.5662841796875,345601400
2010-05-17,85.79921581977223,86.03963371480009,83.97354045902433,85.61138916015625,325739800
2010-05-18,86.31011398268605,86.56556124828977,84.16889097578391,84.4468765258789,360556800
2010-05-19,83.97350472471287,84.72481104346386,82.91416579592037,83.96599578857422,394742700
2010-05-20,82.17793395753863,82.56110202228312,80.74294098097135,80.7955322265625,530418300
2010-05-21,79.57088080160376,82.17790975910654,79.15765989934071,81.97505950927734,500909400
2010-05-24,81.53176648242747,82.18540510173835,80.84808065184941,80.92321014404297,269823000
2010-05-25,78.96984194235742,81.04344988825277,78.42138556922751,81.0058822631836,396505200
2010-05-26,81.50174023578516,82.24553214424817,80.27710684316871,80.51752471923828,349719300
2010-05-27,82.03515548946196,83.24475936761183,81.72711708465982,83.21470642089844,300870500
2010-05-28,83.1245825131077,83.18468843179345,81.77974267559762,82.17042541503906,297933500
2010-06-01,81.40405016643788,82.60613930245837,80.66777307838109,80.78797912597656,277909400
2010-06-02,81.20121519138053,82.8991639068865,80.77297067718453,82.89165496826172,240243700
2010-06-03,83.13207035316424,83.44010305597624,82.32817257927051,83.1771469116211,226618300
2010-06-04,81.59940173893092,82.14034335140225,79.98409157169402,80.25456237792969,398475600
2010-06-07,80.54004330709388,80.84808168062386,79.19520990328185,79.25531005859375,264609100
2010-06-08,79.31541977703507,80.26206748608097,78.62421923545187,80.10429382324219,357774300
2010-06-09,80.57009130746226,81.35145059870663,79.33794935296491,79.67604064941406,268023300
2010-06-10,81.03590293204353,82.10275656760051,79.66852561170658,82.00508880615234,317890600
2010-06-11,81.28386739204299,82.45590391873888,81.23127615640958,82.40331268310547,214128200
2010-06-14,83.03438914361406,83.48517761448926,82.1929295596092,82.27557373046875,207196100
2010-06-15,82.8541061685142,84.22148420270709,82.7113560540165,84.14635467529297,238268700
2010-06-16,83.71058097486103,84.46188758364352,83.54529260380656,84.11628723144531,216374000
2010-06-17,84.35668543284734,84.3942530473261,83.4325817296071,84.25150299072266,263185800
2010-06-18,84.41835194582929,84.64481281261405,84.07110734266423,84.34286499023438,174006600
2010-06-21,85.39215679069314,85.45254290494928,83.63328234895754,84.10131072998047,213140700
2010-06-22,84.10129482334817,84.47118490008377,82.59153282606083,82.71231079101562,239355400
2010-06-23,82.76516384643193,83.05956701647892,81.88950475993691,82.4556655883789,254639900
2010-06-24,82.04802715648185,82.15371004787711,80.87795916838135,81.08932495117188,268523600
2010-06-25,81.33087789665197,81.8441972106162,80.59864240004131,81.42901611328125,238726500
2010-06-28,81.54980382901684,81.76872003783589,80.87796011473472,81.17236328125,169218600
2010-06-29,80.03247027782311,81.15724696261132,78.16791929742325,78.6661376953125,373649500
2010-06-30,78.44722999464304,79.1719150437309,77.66215308497664,77.91881561279297,284101700
2010-07-01,77.86599744748787,78.12265429272995,76.34113418818976,77.57159423828125,382924800
2010-07-02,77.8357863854501,78.06979767056198,76.71101522113398,77.14884185791016,233385200
2010-07-06,78.23584245012455,78.78690794566162,76.90725068388645,77.65458679199219,256935300
2010-07-07,77.85086290988687,80.19854290226775,77.76782555252673,80.10041046142578,253769400
2010-07-08,80.77226742237255,80.98363318199222,79.94944989252667,80.89305114746094,210842100
2010-07-09,80.87042594233642,81.50452918483825,80.7194519966053,81.49697875976562,144999900
2010-07-12,81.22516758749875,81.70829080699018,80.88547355354737,81.54976654052734,131283600
2010-07-13,82.3952900148063,83.10487447715516,82.22921521746288,82.78028106689453,213025900
2010-07-14,82.51605774771296,83.09731946605044,82.17636352946415,82.77272033691406,184426800
2010-07-15,82.742538179049,83.0822324538693,81.65550728476464,82.79537963867188,232337900
2010-07-16,82.34996503128777,82.44055282408665,80.35707966399164,80.51560974121094,282693400
2010-07-19,80.81000298636992,81.24782953314333,80.18345045452372,80.99117279052734,186709000
2010-07-20,79.91924102860193,81.94986668430774,79.88149468079874,81.88948059082031,258162400
2010-07-21,82.31223570468396,82.33488121616234,80.49296949210957,80.82511901855469,264527000
2010-07-22,81.78379612760152,82.99161020731341,81.77625146508448,82.62926483154297,274781300
2010-07-23,82.4631748799385,83.46716770060549,82.22916368086699,83.34638977050781,222020800
2010-07-26,83.48983823967346,84.29756068695973,83.2558269704261,84.21452331542969,184445700
2010-07-27,84.67500037824324,84.76558817157563,83.87482836130447,84.20697784423828,204855600
2010-07-28,84.03334217957556,84.29000468230295,83.38414414002797,83.6634521484375,163056200
2010-07-29,84.18434472103033,84.4108113735301,82.59155076645048,83.25584411621094,220149100
2010-07-30,82.41036228812548,83.68611309695643,82.2669388059109,83.24073028564453,220070600
2010-08-02,84.53911503668614,85.25625538677264,84.19942091668196,85.12037658691406,188263200
2010-08-03,84.90902398368414,85.12793442245093,84.43344523094517,84.71275329589844,146657300
2010-08-04,84.94674309244184,85.38457537778984,84.6674408574278,85.27889251708984,158171700
2010-08-05,84.7354116813908,85.23363602009961,84.60708326419113,85.18833923339844,140473800
2010-08-06,84.35039071301284,84.97694324639784,83.73138860127752,84.841064453125,239728300
2010-08-09,85.24114965635597,85.43742030251941,84.78822226921928,85.29399108886719,120800400
2010-08-10,84.56931940725318,85.2864598289253,84.07110093089543,84.83352661132812,242916300
2010-08-11,83.52760283465174,83.55779877264646,82.37263556296381,82.50851440429688,273406900
2010-08-12,81.26296619605384,82.29714980328772,81.22521983054433,82.00274658203125,239542600
2010-08-13,81.74605908983021,82.25182794610168,81.66302172425912,81.76115417480469,158698500
2010-08-16,81.20256461472388,81.98764169738696,80.90816142863598,81.72343444824219,147895300
2010-08-17,82.42545395649236,83.33130880577993,82.19143694232008,82.72740173339844,172270300
2010-08-18,82.68967480916315,83.32377215662098,82.21410179856979,82.8783950805664,182922100
2010-08-19,82.44815148138173,82.65196693531146,81.09691301786086,81.43660736083984,265847600
2010-08-20,81.1950087926303,81.48186729487594,80.58355694821945,81.17236328125,209714200
2010-08-23,81.55734313489779,81.9574291395063,80.82510765056077,80.86285400390625,163490300
2010-08-24,79.97966929975502,80.31181890587486,79.2398888706717,79.6626205444336,280677800
2010-08-25,79.2247553690342,80.27403945488618,78.72653692447194,79.97209167480469,272234800
2010-08-26,80.34953198814131,80.4552148628018,79.17191376304842,79.43612670898438,224439500
2010-08-27,79.93432962401741,80.74960229240604,78.74161654536928,80.66656494140625,272649000
2010-08-30,80.45520770551923,80.70431978475143,79.4889610749892,79.49650573730469,167238600
2010-08-31,79.20210264704271,80.0022803173688,78.87750362966612,79.49650573730469,273933100
2010-09-01,80.56844128251826,81.9876153063094,80.51559984969849,81.87438201904297,256828100
2010-09-02,82.0706648007668,82.65192064772485,81.89703963338268,82.63682556152344,156112200
2010-09-03,83.44454828913807,83.7842424429879,82.99916549439274,83.70875549316406,212197300
2010-09-07,83.31624067952708,83.42192358749728,82.69723832172177,82.76517486572266,141973700
2010-09-08,82.93120303736484,83.67853339773889,82.89345669461245,83.34638977050781,149924400
2010-09-09,84.28248056205246,84.3051260748014,83.50495390814636,83.73141479492188,147017900
2010-09-10,83.8823790361853,84.25226911465634,83.69365878563895,84.15413665771484,127819000
2010-09-13,84.98449657378752,85.26379883224837,84.64479669934849,85.09017944335938,178503500
2010-09-14,84.92411258426112,85.52046926596702,84.60706394617495,85.03734588623047,209823600
2010-09-15,84.78822734688029,85.46007092587892,84.53157059053679,85.3619384765625,168608400
2010-09-16,85.09776318908703,85.39216640665023,84.81090463710167,85.33932495117188,199962900
2010-09-17,85.788587302144,85.87206922790482,85.13591358626022,85.37117767333984,195836900
2010-09-20,85.66716072200148,86.86625953574566,85.39394818747449,86.67652893066406,214555200
2010-09-21,86.74481564321586,87.15462856363156,86.14526636985005,86.50196075439453,268389100
2010-09-22,86.36538247475144,86.8510924096225,85.83413325277931,86.07698822021484,191322400
2010-09-23,85.371170447045,86.26669901930727,85.13590637987944,85.3787612915039,202354300
2010-09-24,86.32741863667995,87.2001805105909,86.25152755853946,87.13946533203125,209671800
2010-09-27,87.16980538318417,87.26846318590555,86.63856215296609,86.72203826904297,128761800
2010-09-28,86.83586609190542,87.30639988267961,85.89480430047318,87.02559661865234,209207500
2010-09-29,86.80557242822049,87.20780630478852,86.5323598053277,86.8738784790039,179665800
2010-09-30,87.31399647631417,87.87559725124493,86.20596503182438,86.61578369140625,287106700
2010-10-01,87.26849864057976,87.36716227350229,86.46404262510312,86.98011016845703,174638700
2010-10-04,86.79796473964649,87.1622442817781,85.89484514999202,86.32743072509766,166153200
2010-10-05,87.12430636227641,88.27786602847645,87.02564273041534,88.06536865234375,229634100
2010-10-06,88.0501407860741,88.28541057780454,87.70103730976656,88.05773162841797,148626600
2010-10-07,88.41446598780482,88.43723273503073,87.42027942481431,87.95152282714844,164860000
2010-10-08,88.07296143175026,88.68768682478641,87.73903366757291,88.44483184814453,177760100
2010-10-11,88.58140649174969,88.77113705541773,88.22471210563502,88.52828216552734,103098300
2010-10-12,88.23992207646067,89.05955981763356,87.769393802547,88.80152893066406,182210000
2010-10-13,89.29482603830019,89.97026661453097,89.08232287005696,89.49214172363281,194347200
2010-10-14,89.40863464846981,89.56042258311474,88.58141211759622,89.14301300048828,217764300
2010-10-15,89.76534117965959,89.81846551643011,88.61178167116324,89.32516479492188,243705000
2010-10-18,89.3555011280068,90.06129902868565,89.02916433973341,89.76531982421875,141204800
2010-10-19,88.93813106561448,89.43901691284985,88.05018732576939,88.58902740478516,280604700
2010-10-20,88.7483874213404,89.88677102278348,88.6952630848778,89.45418548583984,200051800
2010-10-21,89.85639387454457,90.38004627995409,88.95327456112717,89.65148162841797,221585500
2010-10-22,89.7881085952683,89.95507245211228,89.55284450068916,89.81846618652344,108212400
2010-10-25,90.41800359714546,90.8885375140322,90.01577569905542,90.08407592773438,151145700
2010-10-26,89.62874727040573,90.19034830655625,89.45419833557752,90.09928131103516,158982900
2010-10-27,89.46936194225528,89.93989591821872,88.99124291112032,89.84123229980469,190024000
2010-10-28,90.35728523244698,90.39523366267392,89.42381406608615,89.85639953613281,168576000
2010-10-29,89.7653172787052,90.09924490099014,89.60594431082835,89.92469024658203,144305500
2010-11-01,90.36489694761116,90.88096445125646,89.43901062135471,89.955078125,174074800
2010-11-02,90.63051622266929,90.88096201702108,90.38766127393626,90.66846466064452,158345900
2010-11-03,90.8278312357094,91.08586206725974,89.89435415484337,91.0327377319336,226702800
2010-11-04,92.04210405507142,92.83138401423876,91.04791760377208,92.78585052490234,215039400
2010-11-05,92.84655454104546,93.28673087955208,92.72512997980238,93.13494873046876,180654100
2010-11-08,92.84657916411004,93.11220668062744,92.5430147854376,92.96041870117188,156107100
2010-11-09,93.21082908815646,93.30948689470571,91.92066359893064,92.29253387451172,186621600
2010-11-10,92.26977639621884,92.70995272830328,91.57156925643385,92.66441345214844,221387400
2010-11-11,91.86754624182842,92.45191386206474,91.58674290788142,92.3153076171875,158017600
2010-11-12,91.692984126105,92.0952119839073,90.80504650150932,91.22245025634766,239068800
2010-11-15,91.51084675045028,91.86754113614576,91.05549455620556,91.09343719482422,163940800
2010-11-16,90.53184312703094,90.6836252731051,89.24167172492972,89.67426300048828,299566200
2010-11-17,89.71218912532022,90.09165021076196,89.44656752353434,89.71977996826172,172308900
2010-11-18,90.58496152219683,91.36665052448748,90.57737067835514,91.04031372070312,197723700
2010-11-19,90.99480743616114,91.32872939347882,90.50150666111657,91.29078674316406,156852900
2010-11-22,90.83542071033428,91.25282454156556,90.1372077264298,91.21488189697266,181361000
2010-11-23,90.13720305980188,90.32693364329825,89.54524456571208,89.89434814453125,222309000
2010-11-24,90.46352802196832,91.24522278707744,90.44835212493228,91.22245025634766,140046100
2010-11-26,90.43318564055426,90.92648051215126,90.15997314453124,90.15997314453124,76007800
2010-11-29,89.93230545236622,90.67605196072148,89.3555228003837,90.43319702148438,223642300
2010-11-30,89.53764409178838,90.4407575764238,89.40862291674026,89.92469024658203,233930700
2010-12-01,91.22245772325812,92.01173760643228,91.2148726691778,91.83718872070312,221037200
2010-12-02,91.9813919956712,93.08183294294346,91.92826765960416,93.0135269165039,191213600
2010-12-03,92.69474731356314,93.37018753744512,92.67198057637194,93.2639389038086,151288900
2010-12-06,93.06665772616851,93.37781870914692,92.96799989235818,93.16532135009766,103050500
2010-12-07,94.06086459367852,94.11398894164334,93.16533573504296,93.2184600830078,206581000
2010-12-08,93.33228614898398,93.6358504991668,92.89970058084278,93.5599594116211,138019200
2010-12-09,94.08359019831646,94.12153283591508,93.461274198551,93.9242172241211,123705100
2010-12-10,94.2126131283776,94.56171668885696,93.90145799865113,94.47064971923828,117571700
2010-12-13,94.90324055492124,95.01707427337332,94.50100685262476,94.53136444091795,133812700
2010-12-14,94.67556808605924,95.03985338065564,94.32646448171842,94.61485290527344,147249600
2010-12-15,94.44027225432109,94.81214247893168,94.0228627643689,94.18223571777344,160823100
2010-12-16,94.2429660612445,94.79698185624382,93.91662925928432,94.72867584228516,185035200
2010-12-17,94.66232774228487,94.95223283588084,94.46396856215644,94.83016967773438,141075300
2010-12-20,95.08955349826893,95.28791266999404,94.58603353382084,95.0590362548828,119085500
2010-12-21,95.35656132646666,95.72276238514849,95.2650154272225,95.66172790527344,94965500
2010-12-22,95.73041892049146,95.98980679893388,95.67701519136683,95.95928955078124,78878100
2010-12-23,95.85244716867427,95.9592545880082,95.5854286203395,95.82192993164062,70053700
2010-12-27,95.46337384332502,95.9516380672087,95.39471441523294,95.86009216308594,58126000
2010-12-28,96.05078681651052,96.08892898964012,95.74562032864056,95.99738311767578,55309100
2010-12-29,96.11187222563964,96.2797083533972,96.05083773159888,96.06609344482422,58033100
2010-12-30,95.97456294623106,96.22632008860644,95.76857295088588,95.9135284423828,76616900
2010-12-31,95.76853656747136,96.02793019999488,95.6159561863882,95.9363784790039,91218900
2011-01-03,96.66878322471342,97.34777587477804,95.89823884566508,96.9281768798828,138725200
2011-01-04,97.14179736345166,97.17231460820648,96.27207625993182,96.8747787475586,137409700
2011-01-05,96.56961687401594,97.43933802034596,96.47806513524505,97.37830352783205,133975300
2011-01-06,97.4164221439428,97.52322956332668,96.89764075526352,97.1875457763672,122519000
2011-01-07,97.31725611356777,97.47746726971688,96.24155097354692,96.99683380126952,156034600
2011-01-10,96.56961212057968,97.01210343867064,96.27970120569356,96.8747787475586,122401700
2011-01-11,97.225717008903,97.45458761059707,96.85188513116836,97.21808624267578,110287000
2011-01-12,97.81318460013463,98.20226645201792,97.24099342266128,98.095458984375,107929200
2011-01-13,98.13359144971368,98.17936440842874,97.69110011356968,97.93522644042967,129048400
2011-01-14,97.79793288235484,98.66765424651288,97.7292734265076,98.64476776123048,117677900
2011-01-18,98.5531844226948,98.90412984054456,98.43875202618892,98.81258392333984,114401300
2011-01-19,98.72861012627624,98.8277809364725,97.58424020896994,97.8436279296875,151958400
2011-01-20,97.62240702833093,97.95808499750788,96.98918745060966,97.71395874023438,175745700
2011-01-21,98.3243198717858,98.54555971928828,97.82841898971486,97.93522644042967,151462900
2011-01-24,97.87418714666931,98.6065893735954,97.85130066843462,98.49215698242188,113715500
2011-01-25,98.23274251293438,98.6294608103988,97.73685337195636,98.54553985595705,167552200
2011-01-26,98.78969833486872,99.2169281405286,98.59133332428442,98.92701721191406,141281500
2011-01-27,98.94986066665815,99.33895393138174,98.77439385301592,99.17111206054688,123302700
2011-01-28,99.28558066697904,99.44579765351706,97.27911988871864,97.4393310546875,295637300
2011-01-31,97.70635626338782,98.24801843319004,97.46221830884038,98.17172241210938,149249200
2011-02-01,98.76680339669292,99.91879878408984,98.70576890952022,99.74333190917967,167194300
2011-02-02,99.48392597657136,99.81960981368196,99.4305280794696,99.55259704589844,118323600
2011-02-03,99.37711591866004,99.92641461195636,98.85071534196004,99.77383422851562,145886700
2011-02-04,99.81198028686909,100.09425457278284,99.35422750434265,100.0561065673828,134634800
2011-02-07,100.27734321430428,101.00973358889044,100.26970662966924,100.6816864013672,112439100
2011-02-08,100.77324320514109,101.19284796579667,100.49859387463346,101.1394500732422,99072800
2011-02-09,100.8648105434176,101.18523285328811,100.40705773438118,100.91058349609376,146436700
2011-02-10,100.39940899635218,101.06313993513824,100.17053264607378,100.9487075805664,162708500
2011-02-11,100.55201479524622,101.6811236635819,100.5291283185402,101.55142974853516,137710300
2011-02-14,101.49037912098903,101.8794608042436,101.37594675566,101.79553985595705,101690700
2011-02-15,101.48278764964304,101.63536806745348,100.94875036673666,101.47515106201172,119575400
2011-02-16,101.81843863334024,102.23803173637025,101.61244873327044,102.11597442626952,130183500
2011-02-17,101.81846117360598,102.55847670660256,101.72690361934184,102.42115783691406,109810500
2011-02-18,102.51268903486796,102.75682695634296,102.27618769914956,102.63475799560548,130002400
2011-02-22,101.55904344952974,102.65764077433782,100.30024080551672,100.57489013671876,233116400
2011-02-23,100.51386334661268,100.75800127797083,99.33898156507904,99.95693969726562,227584000
2011-02-24,99.85010064580771,100.27733024926825,98.94985686040144,99.88823699951172,260431400
2011-02-25,100.30790895695526,101.01742488532082,100.2468744524938,100.95639038085938,141686900
2011-02-28,101.33017323617716,101.7116299732967,100.99448944493024,101.58192443847656,141585500
2011-03-01,101.90233937205456,101.99388524675793,99.8577255883218,99.88823699951172,258565500
2011-03-02,99.75095281660764,100.5672759532162,99.4457920342356,100.10189819335938,200277400
2011-03-03,101.0097344682148,101.94048979325257,101.0021095246485,101.82605743408205,176480100
2011-03-04,101.7497966913277,101.9481617041393,100.3994478206634,101.06317901611328,277202300
2011-03-07,101.36067127423236,101.58954761452136,99.74329864748952,100.26969909667967,216790400
2011-03-08,100.4299767474513,101.46754002842522,99.99512191500868,101.1471176147461,174615000
2011-03-09,100.94872307839334,101.31491831037688,100.3994244098498,101.00212097167967,153806000
2011-03-10,99.94168216344588,100.07900102447395,99.03381311174552,99.13299560546876,301291800
2011-03-11,98.81257827004384,100.17818856848685,98.78969179205204,99.81961822509766,225621800
2011-03-14,99.17110023529092,99.54492028755696,98.46158484024971,99.21687316894533,234974100
2011-03-15,96.57722896786198,98.66761640400809,96.50856953834804,98.08016967773438,359585400
2011-03-16,97.76735416603846,98.08778805990949,95.57779628511084,96.26441955566406,468670300
2011-03-17,97.65293612343804,97.95047194754366,96.96631275220642,97.53849792480467,254303700
2011-03-18,98.72079404052268,98.75144970208244,97.70171543613618,97.89327239990234,230435400
2011-03-21,99.11156440559552,99.61726583625706,98.996623227762,99.41039276123048,153992600
2011-03-22,99.39505098343548,99.52530828000042,98.9736234406042,99.06556701660156,129538600
2011-03-23,98.78973591356278,99.6096051991445,98.32234822089816,99.34909057617188,148603100
2011-03-24,99.91611091336972,100.4448100214446,99.35676783443536,100.29922485351562,159129800
2011-03-25,100.55974109310996,101.04245665872644,100.29155668532758,100.605712890625,155642800
2011-03-28,100.8202607907779,101.080775450886,100.32987543987068,100.36051940917967,109762400
2011-03-29,100.27623551336316,101.06544926766004,99.94676314815788,101.03480529785156,129798800
2011-03-30,101.56347701687748,102.03087634953182,101.41789189317603,101.73204803466795,135835000
2011-03-31,101.60183174956768,101.87767428168738,101.48689054101986,101.59416198730467,132537100
2011-04-01,102.22245058175626,102.49829304926918,101.77803706789054,102.02322387695312,153850100
2011-04-04,102.23777839114348,102.42167728771608,101.816362418859,102.1075210571289,100768900
2011-04-05,101.90828711167192,102.54425752447142,101.86231531898642,102.0921859741211,120791500
2011-04-06,102.58259542707688,102.67453903411844,102.00025473792034,102.41402435302734,120411600
2011-04-07,102.23013445880947,102.659220251774,101.64780541003066,102.1535186767578,170731500
2011-04-08,102.60561305248446,102.66691270670148,101.37964335157116,101.8010711669922,147945400
2011-04-11,101.90827989128776,102.25308000370649,101.24932362883372,101.49452209472656,121385400
2011-04-12,100.92753413686906,101.1267491704319,100.36819107561658,100.73597717285156,161187400
2011-04-13,101.20336711609217,101.27998287946907,100.34519573933868,100.72830963134766,162059000
2011-04-14,100.14599039691532,100.95819015056736,99.81651799152128,100.80494689941406,161220400
2011-04-15,100.98882704288177,101.42557081206732,100.6899986665837,101.17271423339844,170006700
