Date,Open,High,Low,Close,Volume,return_1d,return_5d,return_21d,vol_21d,vol_63d,vol_ratio,rsi_14,roc_10,sma_ratio_50_200,price_to_sma50,macd_hist,volume_zscore,target_return,target_label
2010-11-05,92.84655454104546,93.28673087955208,92.72512997980238,93.13494873046876,180654100,0.0037553476236286327,0.035076957997993236,0.05726371727310272,0.09656290537185842,0.15066574040333766,0.6409081793469174,80.39607078435107,3.692428388899538,1.0258671689621208,1.0698118084862902,0.16831831751822035,-0.04940583448821688,-0.020748471120462773,0
2010-11-08,92.84657916411004,93.11220668062744,92.5430147854376,92.96041870117188,156107100,-0.001875705804781416,0.03286338341583759,0.04979480850268398,0.09723329551675955,0.1501812732497204,0.6474395469738806,78.18053613830578,3.1929536311666284,1.0281086470745882,1.064799709920942,0.19295079061778853,-0.5904622022936739,-0.02028803509673425,0
2010-11-09,93.21082908815646,93.30948689470571,91.92066359893064,92.29253387451172,186621600,-0.007210548723727673,0.017753640222924152,0.04164117501681012,0.10269142060578192,0.1391283143936994,0.7381058345549281,70.20717691398343,2.4342619958367395,1.0304850980474625,1.0540596637073982,0.14459516986866183,0.022642602821944312,-0.028779443647144794,0
2010-11-10,92.26977639621884,92.70995272830328,91.57156925643385,92.66441345214844,221387400,0.004021260992205457,0.017765312345918154,0.042580641924761166,0.10286950264027336,0.13825707423722305,0.744045129030929,71.92414086376587,3.1424114296681127,1.0329471344387333,1.0551332427593996,0.11905268101531563,0.8394934828619721,-0.032293252240185484,0
2010-11-11,91.86754624182842,92.45191386206474,91.58674290788142,92.3153076171875,158017600,-0.003774535364439164,-0.005084181277114276,0.03105915464247419,0.10254033309653525,0.1383853155930402,0.7409769790754612,67.9643680987121,2.7364863201156053,1.0347289468719496,1.0486646659371248,0.06286505092259387,-0.6836582604907735,-0.013907557760254739,0
2010-11-12,91.692984126105,92.0952119839073,90.80504650150932,91.22245025634766,239068800,-0.011908942219719885,-0.020748471120462773,0.023059064162662974,0.11121484596902571,0.14105654169289505,0.788441603872297,57.32469279016611,1.4431631693220703,1.036085352950995,1.0342328882112233,-0.05719267859856436,1.248172386153163,0.0007488387268036572,1
2010-11-15,91.51084675045028,91.86754113614576,91.05549455620556,91.09343719482422,163940800,-0.0014152697810528615,-0.02028803509673425,0.019602513297964794,0.11148970682773211,0.13957245542986052,0.7987944790708303,56.206066133266155,1.265475049938125,1.0372419948196225,1.0310437490815978,-0.14934867935478158,-0.47872682804791905,0.001332300365856926,1
2010-11-16,90.53184312703094,90.6836252731051,89.24167172492972,89.67426300048828,299566200,-0.015701957274138322,-0.028779443647144794,-0.0010149023990468635,0.1243463004523479,0.14376056017385772,0.8649542009433528,45.65258950690362,-1.0965242037320855,1.0384323708977035,1.0133958186082248,-0.30118012082129564,2.3610339365882025,0.002451266430606733,1
2010-11-17,89.71218912532022,90.09165021076196,89.44656752353434,89.71977996826172,172308900,0.0005074523991648081,-0.032293252240185484,0.012683251470209291,0.11479117607712784,0.13860619162776122,0.8281821665327141,46.00278137196398,-1.4422918571757926,1.0394682152667967,1.0124517674037041,-0.3882960987703392,-0.31779784593040855,0.016609774656026303,1
2010-11-18,90.58496152219683,91.36665052448748,90.57737067835514,91.04031372070312,197723700,0.014611159115491606,-0.013907557760254739,0.01757581613224932,0.12078090529696542,0.14068629319024398,0.8585122442144284,55.05178068529968,-1.8812532237668544,1.040487249099869,1.0256615714638462,-0.348029316537963,0.2991746692381505,-0.009716844470711342,0
2010-11-19,90.99480743616114,91.32872939347882,90.50150666111657,91.29078674316406,156852900,0.002747454267338466,0.0007488387268036572,0.01812014388148937,0.12087316744615413,0.1402283344758558,0.8619739220176347,56.53949674049791,-1.980096636593076,1.0414593286260967,1.0268322251093533,-0.2975278860192494,-0.6210154873104118,-0.009438446927965046,0
2010-11-22,90.83542071033428,91.25282454156556,90.1372077264298,91.21488189697266,181361000,-0.0008318081419997191,0.001332300365856926,0.015427471474191663,0.12095291965232957,0.13610281806312036,0.8886878418361277,55.93528846085565,-1.8777204627384192,1.0421626637716206,1.0245668003149542,-0.2634094915334315,-0.11787432800693846,-0.014245517462334585,0
2010-11-23,90.13720305980188,90.32693364329825,89.54524456571208,89.89434814453125,222309000,-0.014582991209388569,0.002451266430606733,-0.0021083399797612356,0.13167933153429784,0.1400993365658414,0.9398997508629424,46.60434017900349,-2.5984612506589455,1.0427096523827568,1.0086334270434385,-0.3201771548611373,0.8918684592963004,0.021382250229642397,1
2010-11-24,90.46352802196832,91.24522278707744,90.44835212493228,91.22245025634766,140046100,0.01466596062458459,0.016609774656026303,0.012388843865770154,0.14127916858106315,0.14130089825460743,0.9998462170176362,54.77544603789397,-1.5561132284568013,1.0434000969584136,1.022190704169665,-0.2611750820933558,-1.2624966660804684,0.019443901413259832,1
2010-11-26,90.43318564055426,90.92648051215126,90.15997314453124,90.15997314453124,76007800,-0.011715460011246119,-0.009716844470711342,0.0035415449256722747,0.14720764681030024,0.14142028782267768,1.040923117020375,48.395037216664434,-2.3347530634832414,1.0439625520705798,1.0091948590138287,-0.28466967810511223,-2.3554947645246305,0.033847954347375274,1
2010-11-29,89.93230545236622,90.67605196072148,89.3555228003837,90.43319702148438,223642300,0.0030258518100847805,-0.009438446927965046,0.006398588318983003,0.14754001290732685,0.13746246846467805,1.073311243099336,50.007721181379864,-0.8651962676351821,1.0445600059868734,1.0111073485136164,-0.27274982589453434,0.8294914404732795,0.029764140254169662,1
2010-11-30,89.53764409178838,90.4407575764238,89.40862291674026,89.92469024658203,233930700,-0.005638878676369284,-0.014245517462334585,0.0,0.14894962226336764,0.13826389310467097,1.0772850302327823,47.060088804550226,-1.2830199235347228,1.0448419235518205,1.0046921386828895,-0.28852431389081956,0.957059558663822,0.03597322663789768,1
2010-12-01,91.22245772325812,92.01173760643228,91.2148726691778,91.83718872070312,221037200,0.021044776482588307,0.021382250229642397,0.020706907705213873,0.16585417382810688,0.1323471951412279,1.2531748304232941,57.263098944571965,2.411980481181164,1.0455177078725733,1.0248379316690357,-0.16566964871657447,0.6250662316012235,0.018585186410743432,1
2010-12-02,91.9813919956712,93.08183294294346,91.92826765960416,93.0135269165039,191213600,0.012727611808202003,0.019443901413259832,0.025535325044230242,0.1691996919132796,0.13331528644674784,1.2691694735311965,62.10131280231431,3.6711491595357693,1.0465241093973119,1.036360603838208,-0.008967595100979164,-0.0498333347810739,0.009743324081405132,1
2010-12-03,92.69474731356314,93.37018753744512,92.67198057637194,93.2639389038086,151288900,0.0026885929228692017,0.033847954347375274,0.024214329097887986,0.1689866236833004,0.1314388693397577,1.2856670521600813,63.060020647944654,2.4424621271925684,1.0477456553298135,1.0373279746345405,0.10166475673779951,-0.8370528392175266,0.012855675062295865,1
2010-12-06,93.06665772616851,93.37781870914692,92.96799989235818,93.16532135009766,103050500,-0.0010579622831206983,0.029764140254169662,0.004081408556174189,0.15597380118813817,0.12887292242380377,1.2102914891245506,62.39065189911696,2.0533666909973824,1.0485395973934868,1.0348439430454648,0.155116016870382,-1.648879074366946,0.01455611434798123,1
2010-12-07,94.06086459367852,94.11398894164334,93.16533573504296,93.2184600830078,206581000,0.000570207707358856,0.03597322663789768,0.0008962686399045385,0.1554469135408271,0.12847574046925975,1.2099320305378642,62.62089249673316,2.1965474759899184,1.0493772290211063,1.033942008150049,0.17925646402578788,0.41817561459242,0.014868699550244278,1
2010-12-08,93.33228614898398,93.6358504991668,92.89970058084278,93.5599594116211,138019200,0.0036567362554338605,0.018585186410743432,0.0064287107001198005,0.15576771602957012,0.12840452005158007,1.2131015011543071,64.1402390044707,4.077688244867539,1.0502479097608821,1.0362277384160532,0.20175391713530977,-0.9319777365720127,0.006629075414089521,1
2010-12-09,94.08359019831646,94.12153283591508,93.461274198551,93.9242172241211,123705100,0.003885749478863664,0.009743324081405132,0.017525008902711265,0.15375061444643479,0.12830588966201678,1.1983129913322332,65.7398728312534,2.961734704758645,1.051208362819626,1.0386400206307331,0.22303477502557856,-1.1181569509078666,0.008528504187057438,1
2010-12-10,94.2126131283776,94.56171668885696,93.90145799865113,94.47064971923828,117571700,0.005800943903759972,0.012855675062295865,0.019304691814265855,0.15433786799701477,0.12717948679083016,1.213543723846374,68.04286940739735,4.781142256771531,1.0523243019349484,1.0428709204116522,0.25355513815000874,-1.119771189167394,0.0037984029007379,1
2010-12-13,94.90324055492124,95.01707427337332,94.50100685262476,94.53136444091795,133812700,0.0006424770025645369,0.01455611434798123,0.02372170418126954,0.15340089938914295,0.12711246195290152,1.2068124323324174,68.29786635862037,4.531706889075227,1.053417146092846,1.0418042800023193,0.25669143926448,-0.7819141070128491,0.005566454573000303,1
2010-12-14,94.67556808605924,95.03985338065564,94.32646448171842,94.61485290527344,147249600,0.0008827929096219617,0.014868699550244278,0.03651343931061165,0.145919085818968,0.12704791274347718,1.1485358764893183,68.66809596563196,5.215656173883421,1.0546885255232894,1.0408231449570116,0.24336784608216888,-0.4653512880751048,0.01100382988658486,1
2010-12-15,94.44027225432109,94.81214247893168,94.0228627643689,94.18223571777344,160823100,-0.004582887880720855,0.006629075414089521,0.033345821210943725,0.1471888259278926,0.1276024662054654,1.1534951502495983,64.46682297864909,2.5534829950011995,1.0554860271978164,1.0346716339359943,0.1869346132726064,-0.20178458521670364,0.018692451038506204,1
2010-12-16,94.2429660612445,94.79698185624382,93.91662925928432,94.72867584228516,185035200,0.00578517825183158,0.008528504187057438,0.05483295673691349,0.13357723183148626,0.12785583333666187,1.0447488264360936,67.19683837009194,1.8439779488427455,1.0563931342820065,1.039151636783067,0.16849450543211997,0.44268350945936025,0.011474810911636095,1
2010-12-17,94.66232774228487,94.95223283588084,94.46396856215644,94.83016967773438,141075300,0.0010708426174406308,0.0037984029007379,0.05539634695518923,0.13347965937233053,0.1248690977207597,1.0689567059323701,67.69332221640306,1.679353019328489,1.0574148009327429,1.0386974573871084,0.14605494744381375,-0.5353324352322217,0.010802150987934783,1
2010-12-20,95.08955349826893,95.28791266999404,94.58603353382084,95.0590362548828,119085500,0.002410528674827023,0.005566454573000303,0.04319571651452472,0.12618178000338662,0.1246867032019411,1.0119906675134727,68.83865834411156,2.0326392667813886,1.058361035235534,1.0396978286775889,0.1300806723346215,-0.946094858405817,0.009822799053268404,1
2010-12-21,95.35656132646666,95.72276238514849,95.2650154272225,95.66172790527344,94965500,0.006320168223206533,0.01100382988658486,0.046768430470392676,0.12703220763499257,0.1243604096496269,1.0214843131579672,71.685403084836,2.6210128552756506,1.0593981466065032,1.0446595891445112,0.14255627186410624,-1.3574467323082284,0.004218126886984824,1
2010-12-22,95.73041892049146,95.98980679893388,95.67701519136683,95.95928955078124,78878100,0.0031057332712006833,0.018692451038506204,0.050705971883593,0.12656900242967625,0.1227748401153439,1.0309034188989197,72.99703015289602,2.5644839461763658,1.0604448330558447,1.0462734220231207,0.15241211145711087,-1.5113619085955965,-0.0004769941854683354,0
2010-12-23,95.85244716867427,95.9592545880082,95.5854286203395,95.82192993164062,70053700,-0.001432461875038674,0.011474810911636095,0.063856501217943,0.11163364564382537,0.11699123794608958,0.9542051832571169,71.3538535974998,2.020472210049107,1.0613294073100796,1.0433356192299839,0.1320062397913606,-1.5289276932959068,0.001193675120533738,1
2010-12-27,95.46337384332502,95.9516380672087,95.39471441523294,95.86009216308594,58126000,0.00039818269373927985,0.010802150987934783,0.04958872328709753,0.10356204069108053,0.11631165583247469,0.8903840285813005,71.54549504354154,1.4707662623015816,1.0623005965350842,1.0422266249815413,0.10460314881795085,-1.5775805841314812,0.011080504536382334,1
2010-12-28,96.05078681651052,96.08892898964012,95.74562032864056,95.99738311767578,55309100,0.0014311767401606085,0.009822799053268404,0.06273536003850433,0.09019711104099004,0.11624755370759418,0.7759054549041893,72.2643712259013,1.550827797131915,1.0632533193375993,1.0422072099006565,0.08033860344458499,-1.5690264318730147,0.009098271869313166,1
2010-12-29,96.11187222563964,96.2797083533972,96.05083773159888,96.06609344482422,58033100,0.0007154960569231027,0.004218126886984824,0.060425004285342705,0.0905391238765652,0.11606747685539041,0.7800559323725866,72.63696204425712,1.533840084287541,1.0641573195430598,1.0415282547566163,0.05475346185877239,-1.390042526754823,0.013567001484495307,1
2010-12-30,95.97456294623106,96.22632008860644,95.76857295088588,95.9135284423828,76616900,-0.0015893878012525247,-0.0004769941854683354,0.06447449516045929,0.08674706480990371,0.11587853330314501,0.7486034068360904,70.37628735365392,1.8382370214669264,1.065337568818662,1.0382252536084504,0.015435742740606218,-0.977638256183638,0.013195533223203602,1
2010-12-31,95.76853656747136,96.02793019999488,95.6159561863882,95.9363784790039,91218900,0.00023820743096349218,0.001193675120533738,0.04366792610883436,0.0574063662736714,0.11579090791182323,0.49577611324532783,70.52425333501941,1.2749071239309462,1.066318351997637,1.037017305595178,-0.01926879331356357,-0.6178471977765861,0.010993089154566501,1
2011-01-03,96.66878322471342,97.34777587477804,95.89823884566508,96.9281768798828,138725200,0.010285012109587944,0.011080504536382334,0.04122532641022027,0.05207353562663924,0.11559023526462592,0.45050116480362684,76.10352409388493,2.212383684726249,1.0673930189692504,1.0460924303520363,0.012617331975565804,0.5217423477591083,-0.0005510559269086419,0
2011-01-04,97.14179736345166,97.17231460820648,96.27207625993182,96.8747787475586,137409700,-0.0005510559269086419,0.009098271869313166,0.037985677560442334,0.05271023868846357,0.1096659529302813,0.48064360250417393,75.27736370047748,1.910120872472576,1.0684476623385606,1.0439261320141366,0.017838911911078892,0.5118716826302202,0.0035375628378398194,1
2011-01-05,96.56961687401594,97.43933802034596,96.47806513524505,97.37830352783205,133975300,0.005184225672105233,0.013567001484495307,0.04422786551566829,0.05286767363980476,0.10985988430106045,0.4812281933132752,77.7321686541649,1.7944225555474036,1.0695628622449938,1.047705080977795,0.041574808268371566,0.3940962143026332,0.007337646393293313,1
2011-01-06,97.4164221439428,97.52322956332668,96.89764075526352,97.1875457763672,122519000,-0.0019608560625442722,0.013195533223203602,0.041696801745765,0.054496138682072315,0.10994841470745256,0.49565188208555805,74.70579510297526,1.2799763642851625,1.0706148850305812,1.0440602211635035,0.03126859796546411,0.24738806355363038,0.007663732069937132,1
2011-01-07,97.31725611356777,97.47746726971688,96.24155097354692,96.99683380126952,156034600,-0.001964236637673656,0.010993089154566501,0.036075828852657386,0.055787577559409975,0.10986752288811322,0.5077713239809991,71.70025251379991,1.2261325465549255,1.0716842063801808,1.0404119078824434,9.73771684809055e-05,1.1127077201396787,0.016846855909238984,1
2011-01-10,96.56961212057968,97.01210343867064,96.27970120569356,96.8747787475586,122401700,-0.0012591329718872981,-0.0005510559269086419,0.03093094640190648,0.05611441188534594,0.1099982551987422,0.5101391088791342,69.7657324524996,1.0585078332142395,1.072725127517417,1.0375405763528514,-0.038136278696031534,0.21782540275772763,0.01980576051365884,1
2011-01-11,97.225717008903,97.45458761059707,96.85188513116836,97.21808624267578,110287000,0.0035375628378398194,0.0035375628378398194,0.02866756533598609,0.05443751055414268,0.1100298434846749,0.49475223112286626,72.04999804208447,1.2716004180068463,1.0738412102068446,1.0395933228559646,-0.04900698963246142,-0.0960192916150955,0.006413804308728472,1
2011-01-12,97.81318460013463,98.20226645201792,97.24099342266128,98.095458984375,107929200,0.00898430922755876,0.007337646393293313,0.03700939756098027,0.06038680551694728,0.11034562037082714,0.5472514932084442,76.86138275182769,2.1124680589997613,1.0751001264696718,1.047152373300091,-0.00796278296048869,-0.1269197835280463,-0.003896653504165134,0
2011-01-13,98.13359144971368,98.17936440842874,97.69110011356968,97.93522644042967,129048400,-0.0016347703859003189,0.007663732069937132,0.034491834265458085,0.06146889707727149,0.1099893102489366,0.5588624652536702,74.34435775416854,2.1078340364272474,1.0761485483306694,1.0438225016239928,-0.0027303133283556047,0.47166848714699866,0.0,0
2011-01-14,97.79793288235484,98.66765424651288,97.7292734265076,98.64476776123048,117677900,0.007218887201627961,0.016846855909238984,0.04629360934780677,0.0599863122930361,0.11058006956974886,0.5424694750729875,77.809755375703,2.8231097787575044,1.0772682250174563,1.0496817620397134,0.03529491764560455,0.22779930197272621,-0.0015482721919591932,0
2011-01-18,98.5531844226948,98.90412984054456,98.43875202618892,98.81258392333984,114401300,0.001699771632532675,0.01980576051365884,0.04220820272850793,0.05856621032583141,0.11037209969450638,0.5306251352283231,78.54780028585468,1.9441271920261904,1.0780575348771826,1.0501206004312198,0.05722859237021405,0.26450859003250715,-0.0027061893905650897,0
2011-01-19,98.72861012627624,98.8277809364725,97.58424020896994,97.8436279296875,151958400,-0.00985439336709067,0.006413804308728472,0.03128296674397659,0.07156026697118167,0.10875404032270229,0.6580009971017466,65.08702503129825,1.000104665687629,1.0786169551907192,1.0387834845990598,-0.004749986901613212,1.4506226850050445,0.01101180746818001,1
2011-01-20,97.62240702833093,97.95808499750788,96.98918745060966,97.71395874023438,175745700,-0.0013261485853347478,-0.003896653504165134,0.027546289483814913,0.07212289821727609,0.10763097044487199,0.6700942853081219,63.51828057066841,0.3446919901478829,1.079162562091284,1.0363607708118272,-0.06250197248976841,1.920043593932527,0.014802340478198409,1
2011-01-21,98.3243198717858,98.54555971928828,97.82841898971486,97.93522644042967,151462900,0.002261883118264982,0.0,0.02348800437887315,0.06990809320679153,0.1076328124493634,0.6495054028220277,65.06558977415504,0.7693173627235206,1.0799164153728125,1.0374657712209168,-0.09203892944161574,1.1053968070996447,-0.005076366718514538,0
2011-01-24,97.87418714666931,98.6065893735954,97.85130066843462,98.49215698242188,113715500,0.0056706150096688295,-0.0015482721919591932,0.026052886117341283,0.07137598547900281,0.10796788916994136,0.6610853099726445,68.66773559050411,1.5416206102314867,1.0807136348851851,1.0420788859500518,-0.08071188323761058,-0.006361307192723176,-0.0032587057151644786,0
2011-01-25,98.23274251293438,98.6294608103988,97.73685337195636,98.54553985595705,167552200,0.0005418544339268403,-0.0027061893905650897,0.028027202426306845,0.07076943894499661,0.10794036682516607,0.655634597384904,68.99771525008687,1.7246605669698711,1.0816075866921635,1.0412709267340843,-0.07631713111539873,1.40041987970482,0.012081430609442511,1
2011-01-26,98.78969833486872,99.2169281405286,98.59133332428442,98.92701721191406,141281500,0.0038636034916543294,0.01101180746818001,0.03149262322422192,0.07120845920856923,0.10801850985402454,0.6592246023834234,71.32203175650115,1.7578323491911352,1.0828180802696696,1.043602583529929,-0.055385621232218574,0.5785569414990166,0.00630373963477029,1
2011-01-27,98.94986066665815,99.33895393138174,98.77439385301592,99.17111206054688,123302700,0.0024643844246836906,0.014802340478198409,0.032525830908744835,0.0712858477301966,0.1076712509215568,0.6620694671981794,72.73082758535453,1.0965370745074088,1.08416066963037,1.0443976648723474,-0.033827651923161284,-0.08676725741888272,0.006059204048521193,1
2011-01-28,99.28558066697904,99.44579765351706,97.27911988871864,97.4393310546875,295637300,-0.017616824078448022,-0.005076366718514538,0.014193510773373738,0.09746562188379702,0.11428364387297399,0.852839641621244,52.882274772740864,-0.5063503743913955,1.0855425901443105,1.0244842482248353,-0.13902581532258873,3.6456324378898253,0.026501155587705556,1
2011-01-31,97.70635626338782,98.24801843319004,97.46221830884038,98.17172241210938,149249200,0.007488276013018705,-0.0032587057151644786,0.02327117458764516,0.09985088242593362,0.11494807564174227,0.8686607572025656,58.09122498799927,-0.47954428791003867,1.086944925594473,1.0303534309207716,-0.1605830140483977,0.21080008101354467,0.025245705491001753,1
2011-02-01,98.76680339669292,99.91879878408984,98.70576890952022,99.74333190917967,167194300,0.015881990758533807,0.012081430609442511,0.038914957915215403,0.11208917020041342,0.11851683747837474,0.9457657880962766,66.61924426568058,0.9419326455038624,1.0883266223049441,1.044939199075509,-0.07466267025537177,0.5750701754206357,0.013900052847228143,1
2011-02-02,99.48392597657136,99.81960981368196,99.4305280794696,99.55259704589844,118323600,-0.0019140874830179196,0.00630373963477029,0.02671585832260979,0.10843283926031388,0.11803428749996382,0.9186554310360633,64.89335256817043,1.746633022887334,1.0896679852445583,1.041138732378116,-0.03818009998745475,-0.615236654461007,0.013548694777096507,1
2011-02-03,99.37711591866004,99.92641461195636,98.85071534196004,99.77383422851562,145886700,0.002219848838434764,0.006059204048521193,0.029486763087953023,0.10827051582803074,0.11793285250968069,0.9180691683781939,65.99383770473545,2.108066764296468,1.0910516870601117,1.0415877979073103,-0.008218531315956623,0.056608157553471865,0.011706575244284513,1
2011-02-04,99.81198028686909,100.09425457278284,99.35422750434265,100.0561065673828,134634800,0.0028251274607361573,0.026501155587705556,0.027127664876583916,0.10753866689209185,0.11241403799638958,0.9566302288291226,67.39805159643392,2.1655947548588905,1.092798148283377,1.0423231098175516,0.01999901772673318,-0.22266564474788147,0.014834272860729126,1
2011-02-07,100.27734321430428,101.00973358889044,100.26970662966924,100.6816864013672,112439100,0.0062328259163148825,0.025245705491001753,0.03532134685544329,0.10816003105591455,0.11275186511013925,0.9592748727505371,70.32285612336614,2.2230495158473307,1.094380931026597,1.046777017622158,0.06750773900794282,-0.7541628682862356,0.011002370107023084,1
2011-02-08,100.77324320514109,101.19284796579667,100.49859387463346,101.1394500732422,99072800,0.004536338114760178,0.013900052847228143,0.041821921607877226,0.10774219556824528,0.11276173222401067,0.9554854598562422,72.28238815086667,2.632194436274493,1.0962577572731067,1.0491410977413818,0.11375380843286886,-0.9918140279488609,0.0033136930317027623,1
2011-02-09,100.8648105434176,101.18523285328811,100.40705773438118,100.91058349609376,146436700,-0.002265445553149481,0.013548694777096507,0.04081560902661489,0.10818024887710279,0.11166629500568521,0.968781572555936,69.80087343574274,2.0050804523203736,1.0978980816272772,1.044496611044508,0.11270577041996765,0.11691692572972025,0.011874358762331132,1
2011-02-10,100.39940899635218,101.06313993513824,100.17053264607378,100.9487075805664,162708500,0.000377729305622648,0.011706575244284513,0.037655775494397865,0.10814738598184992,0.11155863475904688,0.9694219207274735,69.98572111719083,1.7924529463118732,1.0997001861588553,1.0425120754463593,0.09885148302556934,0.45311101638341683,0.014480768656680784,1
2011-02-11,100.55201479524622,101.6811236635819,100.5291283185402,101.55142974853516,137710300,0.0059528250771807645,0.014834272860729126,0.034624291344019766,0.10609796123682975,0.11143550598139765,0.95210193826859,72.81839836240029,4.22016309978539,1.1012345034251838,1.0466364958736916,0.11350277941470477,-0.19316798668275936,0.010611280069271012,1
2011-02-14,101.49037912098903,101.8794608042436,101.37594675566,101.79553985595705,101690700,0.0024009231626090665,0.011002370107023084,0.03865998489252918,0.10544327535993621,0.10805360503260293,0.9758422713256155,73.89307588943049,3.6913047411305078,1.1024439058400264,1.0472566327313022,0.12210829859311834,-1.0291621376681688,-0.012063664863295284,0
2011-02-15,101.48278764964304,101.63536806745348,100.94875036673666,101.47515106201172,119575400,-0.003152338960560031,0.0033136930317027623,0.028288758730341187,0.10489748568229991,0.10831535409564688,0.9684452085128313,69.98226037952838,1.7362756183129546,1.1036146006573766,1.0421997124315563,0.0901700155813836,-0.5991534017128342,-0.01507446116155946,0
